-1.200000 2.273600
-1.176000 2.112623
-1.152000 1.961205
-1.128000 1.818961
-1.104000 1.685512
-1.080000 1.560489
-1.056000 1.443528
-1.032000 1.334276
-1.008000 1.232386
-0.984000 1.137520
-0.960000 1.049347
-0.936000 0.967544
-0.912000 0.891798
-0.888000 0.821802
-0.864000 0.757256
-0.840000 0.697871
-0.816000 0.643364
-0.792000 0.593460
-0.768000 0.547892
-0.744000 0.506402
-0.720000 0.468739
-0.696000 0.434659
-0.672000 0.403928
-0.648000 0.376319
-0.624000 0.351614
-0.600000 0.329600
-0.576000 0.310075
-0.552000 0.292845
-0.528000 0.277721
-0.504000 0.264524
-0.480000 0.253084
-0.456000 0.243237
-0.432000 0.234829
-0.408000 0.227710
-0.384000 0.221743
-0.360000 0.216796
-0.336000 0.212746
-0.312000 0.209476
-0.288000 0.206880
-0.264000 0.204858
-0.240000 0.203318
-0.216000 0.202177
-0.192000 0.201359
-0.168000 0.200797
-0.144000 0.200430
-0.120000 0.200207
-0.096000 0.200085
-0.072000 0.200027
-0.048000 0.200005
-0.024000 0.200000
0.000000 0.200000
0.024000 0.200000
0.048000 0.200005
0.072000 0.200027
0.096000 0.200085
0.120000 0.200207
0.144000 0.200430
0.168000 0.200797
0.192000 0.201359
0.216000 0.202177
0.240000 0.203318
0.264000 0.204858
0.288000 0.206880
0.312000 0.209476
0.336000 0.212746
0.360000 0.216796
0.384000 0.221743
0.408000 0.227710
0.432000 0.234829
0.456000 0.243237
0.480000 0.253084
0.504000 0.264524
0.528000 0.277721
0.552000 0.292845
0.576000 0.310075
0.600000 0.329600
0.624000 0.351614
0.648000 0.376319
0.672000 0.403928
0.696000 0.434659
0.720000 0.468739
0.744000 0.506402
0.768000 0.547892
0.792000 0.593460
0.816000 0.643364
0.840000 0.697871
0.864000 0.757256
0.888000 0.821802
0.912000 0.891798
0.936000 0.967544
0.960000 1.049347
0.984000 1.137520
1.008000 1.232386
1.032000 1.334276
1.056000 1.443528
1.080000 1.560489
1.104000 1.685512
1.128000 1.818961
1.152000 1.961205
1.176000 2.112623
1.200000 2.273600
