-1.200000 2.473600
-1.176000 2.312623
-1.152000 2.161205
-1.128000 2.018961
-1.104000 1.885512
-1.080000 1.760489
-1.056000 1.643528
-1.032000 1.534276
-1.008000 1.432386
-0.984000 1.337520
-0.960000 1.249347
-0.936000 1.167544
-0.912000 1.091798
-0.888000 1.021802
-0.864000 0.957256
-0.840000 0.897871
-0.816000 0.843364
-0.792000 0.793460
-0.768000 0.747892
-0.744000 0.706402
-0.720000 0.668739
-0.696000 0.634659
-0.672000 0.603928
-0.648000 0.576319
-0.624000 0.551614
-0.600000 0.529600
-0.576000 0.510075
-0.552000 0.492845
-0.528000 0.477721
-0.504000 0.464524
-0.480000 0.453084
-0.456000 0.443237
-0.432000 0.434829
-0.408000 0.427710
-0.384000 0.421743
-0.360000 0.416796
-0.336000 0.412746
-0.312000 0.409476
-0.288000 0.406880
-0.264000 0.404858
-0.240000 0.403318
-0.216000 0.402177
-0.192000 0.401359
-0.168000 0.400797
-0.144000 0.400430
-0.120000 0.400207
-0.096000 0.400085
-0.072000 0.400027
-0.048000 0.400005
-0.024000 0.400000
0.000000 0.400000
0.024000 0.400000
0.048000 0.400005
0.072000 0.400027
0.096000 0.400085
0.120000 0.400207
0.144000 0.400430
0.168000 0.400797
0.192000 0.401359
0.216000 0.402177
0.240000 0.403318
0.264000 0.404858
0.288000 0.406880
0.312000 0.409476
0.336000 0.412746
0.360000 0.416796
0.384000 0.421743
0.408000 0.427710
0.432000 0.434829
0.456000 0.443237
0.480000 0.453084
0.504000 0.464524
0.528000 0.477721
0.552000 0.492845
0.576000 0.510075
0.600000 0.529600
0.624000 0.551614
0.648000 0.576319
0.672000 0.603928
0.696000 0.634659
0.720000 0.668739
0.744000 0.706402
0.768000 0.747892
0.792000 0.793460
0.816000 0.843364
0.840000 0.897871
0.864000 0.957256
0.888000 1.021802
0.912000 1.091798
0.936000 1.167544
0.960000 1.249347
0.984000 1.337520
1.008000 1.432386
1.032000 1.534276
1.056000 1.643528
1.080000 1.760489
1.104000 1.885512
1.128000 2.018961
1.152000 2.161205
1.176000 2.312623
1.200000 2.473600
